id,genus,name_german,name_original,treetop_diam,tree_height,year_of_planting,license,credits
"3267188",Tilia,Winter-Linde 'Rancho',Tilia cordata 'Rancho',"1","7","2014",Deutschland Namensnennung 2.0,Land Berlin
"3267193",Corylus,Baum-Hasel,Corylus colurna,"1.5","5","2009",Deutschland Namensnennung 2.0,Land Berlin
"3267195",Corylus,Baum-Hasel,Corylus colurna,"2","7","2006",Deutschland Namensnennung 2.0,Land Berlin
"3267214",Tilia,Winter-Linde 'Dilia',Tilia spec.,"1.5","7","2001",Deutschland Namensnennung 2.0,Land Berlin
"3267231",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"10","27","1924",Deutschland Namensnennung 2.0,Land Berlin
"3267234",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"3","5.5","1982",Deutschland Namensnennung 2.0,Land Berlin
"3267254",Quercus,,Platanus acerifolia,"1.5","7","2011",Deutschland Namensnennung 2.0,Land Berlin
"3267262",Populus,Italienische Pappel,Populus nigra 'Italica',"2","17","2001",Deutschland Namensnennung 2.0,Land Berlin
"3267280",Acer,Spitz-Ahorn,Acer platanoides,"5","15","2000",Deutschland Namensnennung 2.0,Land Berlin
"3267285",Tilia,Sommer-Linde,Tilia platyphyllos,"10","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3267286",Tilia,Sommer-Linde,Tilia platyphyllos,"5","7","2003",Deutschland Namensnennung 2.0,Land Berlin
"3267303",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267307",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","12","1975",Deutschland Namensnennung 2.0,Land Berlin
"3267309",Tilia,Sommer-Linde,Tilia platyphyllos,"3","5","1975",Deutschland Namensnennung 2.0,Land Berlin
"3267316",Acer,Berg-Ahorn,Acer pseudoplatanus,"3","3","1980",Deutschland Namensnennung 2.0,Land Berlin
"3267327",Quercus,,Platanus acerifolia,"8","25","1950",Deutschland Namensnennung 2.0,Land Berlin
"3267340",Acer,Spitz-Ahorn,Acer platanoides,"4","3","1985",Deutschland Namensnennung 2.0,Land Berlin
"3267349",Betula,,Betula pendula,"8","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3267356",Acer,Berg-Ahorn,Acer pseudoplatanus,"6","10","1975",Deutschland Namensnennung 2.0,Land Berlin
"3267359",Betula,,Betula pendula,"5","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267374",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267380",Acer,Spitz-Ahorn,Acer platanoides,"6","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267396",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267413",Acer,Spitz-Ahorn,Acer platanoides,"2","12","2001",Deutschland Namensnennung 2.0,Land Berlin
"3267414",Acer,Spitz-Ahorn,Acer platanoides,"3","12","2001",Deutschland Namensnennung 2.0,Land Berlin
"3267422",Populus,Grau-Pappel,Populus canescens,"10","25","1949",Deutschland Namensnennung 2.0,Land Berlin
"3267443",Acer,Spitz-Ahorn,Acer platanoides,"8","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3267445",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","5","2006",Deutschland Namensnennung 2.0,Land Berlin
"3267460",Corylus,Baum-Hasel,Corylus colurna,"3.5","7","2001",Deutschland Namensnennung 2.0,Land Berlin
"3267461",Sorbus,Thüringer Mehlbeere 'Fastigiata',Sorbus thuringiaca 'Fastigiata',"3.5","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3267479",Acer,Spitz-Ahorn,Acer platanoides,"6.5","10","1965",Deutschland Namensnennung 2.0,Land Berlin
"3267483",Acer,Eschen-Ahorn,Acer negundo,"7","14.5","1965",Deutschland Namensnennung 2.0,Land Berlin
"3267490",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"1","3","2007",Deutschland Namensnennung 2.0,Land Berlin
"3267498",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1975",Deutschland Namensnennung 2.0,Land Berlin
"3267513",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"7","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267515",Acer,Berg-Ahorn,Acer pseudoplatanus,"6","12","1975",Deutschland Namensnennung 2.0,Land Berlin
"3267522",Acer,Berg-Ahorn,Acer pseudoplatanus,"3","7","1983",Deutschland Namensnennung 2.0,Land Berlin
"3267526",Populus,Italienische Pappel,Populus nigra 'Italica',"7","25","1970",Deutschland Namensnennung 2.0,Land Berlin
"3267529",Populus,Italienische Pappel,Populus nigra 'Italica',"6","25","1980",Deutschland Namensnennung 2.0,Land Berlin
"3267563",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"8","15","1950",Deutschland Namensnennung 2.0,Land Berlin
"3267572",Tilia,Winter-Linde,Tilia cordata,"1.5","12","2000",Deutschland Namensnennung 2.0,Land Berlin
"3267573",Tilia,Winter-Linde 'Dilia',Tilia spec.,"4","12","1998",Deutschland Namensnennung 2.0,Land Berlin
"3267580",Acer,Spitz-Ahorn,Acer platanoides,"6","11.5","1965",Deutschland Namensnennung 2.0,Land Berlin
"3267583",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3267598",Tilia,Krim-Linde,Tilia euchlora,"6","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3267603",Quercus,Sumpf-Eiche,Quercus palustris,"6","14","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267625",Tilia,Silber-Linde,Tilia tomentosa,"10","12","1960",Deutschland Namensnennung 2.0,Land Berlin
"3267627",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"6","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267637",Ulmus,Berg-Ulme,Ulmus glabra,"7","12","1991",Deutschland Namensnennung 2.0,Land Berlin
"3267647",Tilia,Winter-Linde,Tilia cordata,"7","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3267667",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"2","7","2006",Deutschland Namensnennung 2.0,Land Berlin
"3267693",Acer,Berg-Ahorn,Acer pseudoplatanus,"4","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3267701",Acer,Spitz-Ahorn,Acer platanoides,"6","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3267702",Acer,Spitz-Ahorn,Acer platanoides,"5","8","1965",Deutschland Namensnennung 2.0,Land Berlin
"3267704",Aesculus,,Aesculus carnea,"1","3","2015",Deutschland Namensnennung 2.0,Land Berlin
"3267715",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"7","13","1965",Deutschland Namensnennung 2.0,Land Berlin
"3267731",Acer,Spitz-Ahorn,Acer platanoides,"3","12","1976",Deutschland Namensnennung 2.0,Land Berlin
"3267764",Ulmus,Feld-Ulme,Ulmus minor,"2","7.5","1982",Deutschland Namensnennung 2.0,Land Berlin
"3267780",Ulmus,Feld-Ulme,Ulmus minor,"2.5","8.5","2003",Deutschland Namensnennung 2.0,Land Berlin
"3267795",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"2","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267808",Quercus,,Platanus acerifolia,"12","25","1909",Deutschland Namensnennung 2.0,Land Berlin
"3267819",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"6","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267821",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"6","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"3267851",Acer,Spitz-Ahorn,Acer platanoides,"4","12","2001",Deutschland Namensnennung 2.0,Land Berlin
"3267881",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","12","1992",Deutschland Namensnennung 2.0,Land Berlin
"3267914",Quercus,,Platanus acerifolia,"14","20","1925",Deutschland Namensnennung 2.0,Land Berlin
"3267923",Tilia,Silber-Linde,Tilia tomentosa,"2","10","2001",Deutschland Namensnennung 2.0,Land Berlin
"3267936",Aesculus,,Aesculus carnea,"3","7","2001",Deutschland Namensnennung 2.0,Land Berlin
"3267937",Acer,Spitz-Ahorn,Acer platanoides,"1","4","2012",Deutschland Namensnennung 2.0,Land Berlin
"3267940",Aesculus,,Aesculus carnea,"3.5","7","2005",Deutschland Namensnennung 2.0,Land Berlin
"3267947",Populus,Simons Pappel,Populus simonii,"3","17","2003",Deutschland Namensnennung 2.0,Land Berlin
"3267953",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"5","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3267969",Acer,Spitz-Ahorn,Acer platanoides,"7.5","13","1982",Deutschland Namensnennung 2.0,Land Berlin
"3267970",Acer,Eschen-Ahorn,Acer negundo,"5","7","1986",Deutschland Namensnennung 2.0,Land Berlin
"3267977",Tilia,Sommer-Linde,Tilia platyphyllos,"4","10","1996",Deutschland Namensnennung 2.0,Land Berlin
"3267978",Acer,Berg-Ahorn,Acer pseudoplatanus,"10","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3267990",Acer,Berg-Ahorn,Acer pseudoplatanus,"6","7","1991",Deutschland Namensnennung 2.0,Land Berlin
"3267993",Tilia,Sommer-Linde,Tilia platyphyllos,"5","17","1961",Deutschland Namensnennung 2.0,Land Berlin
"3267995",Acer,Spitz-Ahorn,Acer platanoides,"4.5","15","1986",Deutschland Namensnennung 2.0,Land Berlin
"3268015",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"2","3","2006",Deutschland Namensnennung 2.0,Land Berlin
"3268019",Acer,Spitz-Ahorn,Acer platanoides,"8","15","1966",Deutschland Namensnennung 2.0,Land Berlin
"3268021",Acer,Eschen-Ahorn,Acer negundo,"10","10","1988",Deutschland Namensnennung 2.0,Land Berlin
"3268023",Acer,Eschen-Ahorn,Acer negundo,"7","10",,Deutschland Namensnennung 2.0,Land Berlin
"3268028",Acer,Eschen-Ahorn,Acer negundo,"8","17","1970",Deutschland Namensnennung 2.0,Land Berlin
"3268037",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"1","2","2017",Deutschland Namensnennung 2.0,Land Berlin
"3268046",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268078",Corylus,Baum-Hasel,Corylus colurna,"9","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268088",Quercus,,Platanus acerifolia,"6","12","1993",Deutschland Namensnennung 2.0,Land Berlin
"3268095",Acer,Spitz-Ahorn,Acer platanoides,"3","7","2001",Deutschland Namensnennung 2.0,Land Berlin
"3268101",Acer,Berg-Ahorn,Acer pseudoplatanus,"3","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268124",Quercus,Stiel-Eiche,Quercus robur,"5","7","1989",Deutschland Namensnennung 2.0,Land Berlin
"3268130",Prunus,Japanische Blütenkirsche,Prunus serrulata,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3268133",Crataegus,,Crataegus laevigata 'Paul´s Scarlet',"4","3","1999",Deutschland Namensnennung 2.0,Land Berlin
"3268136",Acer,Eschen-Ahorn,Acer negundo,"9","16","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268137",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"4","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268142",Quercus,Stiel-Eiche,Quercus robur,"15","30","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268150",Acer,Spitz-Ahorn,Acer platanoides,"15","30","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268159",Tilia,Winter-Linde,Tilia cordata,"10","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268167",Alnus,Schwarz-Erle,Alnus glutinosa,"5","10","2002",Deutschland Namensnennung 2.0,Land Berlin
"3268173",Tilia,Krim-Linde,Tilia euchlora,"6","20","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268193",Tilia,Sommer-Linde,Tilia platyphyllos,"8","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268205",Acer,Spitz-Ahorn,Acer platanoides,"12","20","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268207",Acer,Eschen-Ahorn,Acer negundo,"12","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268209",Acer,Eschen-Ahorn,Acer negundo,"16","20","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268212",Acer,Spitz-Ahorn 'Globosum',Acer platanoides 'Globosum',"8","5","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268215",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"2.5","7","1997",Deutschland Namensnennung 2.0,Land Berlin
"3268224",Populus,Simons Pappel,Populus simonii,"10","25","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268233",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"1.5","7","2005",Deutschland Namensnennung 2.0,Land Berlin
"3268244",Tilia,Krim-Linde,Tilia euchlora,"4.5","15","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268245",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3268251",Populus,Zitter-Pappel,Populus tremula,"8","30","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268253",Populus,Zitter-Pappel,Populus tremula,"5","25","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268267",Tilia,Silber-Linde,Tilia tomentosa,"7","12","1960",Deutschland Namensnennung 2.0,Land Berlin
"3268276",Acer,Spitz-Ahorn 'Globosum',Acer platanoides 'Globosum',"6","7","1966",Deutschland Namensnennung 2.0,Land Berlin
"3268292",Tilia,Winter-Linde,Tilia cordata,"10","20","1925",Deutschland Namensnennung 2.0,Land Berlin
"3268298",Tilia,Sommer-Linde,Tilia platyphyllos,"4","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268306",Quercus,,Platanus acerifolia,"14","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268308",Quercus,,Platanus acerifolia,"16","12","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268312",Quercus,Stiel-Eiche,Quercus robur,"7","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268352",Prunus,Graublättrige Kirsche,Prunus canescens,"3","3","1990",Deutschland Namensnennung 2.0,Land Berlin
"3268355",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","6","1985",Deutschland Namensnennung 2.0,Land Berlin
"3268377",Malus,Holz-Apfel,Pinus sylvestris,"8","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268397",Corylus,Baum-Hasel,Corylus colurna,"4","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268423",Acer,Feld-Ahorn,Acer campestre,"5","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3268433",Acer,,Acer platanoides 'Olmstedt',"1.5","5","2005",Deutschland Namensnennung 2.0,Land Berlin
"3268435",Acer,Spitz-Ahorn 'Cleveland',Acer platanoides 'Cleveland',"4","7","2006",Deutschland Namensnennung 2.0,Land Berlin
"3268453",Acer,Silber-Ahorn,Acer saccharinum,"8","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3268455",Populus,Simons Pappel,Populus simonii,"7","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268462",Malus,,Malus domestica,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3268469",Acer,Spitz-Ahorn,Acer platanoides,"10","7","1986",Deutschland Namensnennung 2.0,Land Berlin
"3268488",Tilia,Sommer-Linde,Tilia platyphyllos,"10","27","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268493",Corylus,Baum-Hasel,Corylus colurna,"1","7","2012",Deutschland Namensnennung 2.0,Land Berlin
"3268505",Corylus,Baum-Hasel,Corylus colurna,"3","12","1995",Deutschland Namensnennung 2.0,Land Berlin
"3268513",Aesculus,,Aesculus carnea,"11","17","1940",Deutschland Namensnennung 2.0,Land Berlin
"3268519",Corylus,Baum-Hasel,Corylus colurna,"8","12","1940",Deutschland Namensnennung 2.0,Land Berlin
"3268526",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"14","25","1940",Deutschland Namensnennung 2.0,Land Berlin
"3268529",Aesculus,,Aesculus carnea,"10","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3268531",Ulmus,Flatter-Ulme,Ulmus laevis,"10","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3268535",Tilia,Winter-Linde,Tilia cordata,"4","7","1994",Deutschland Namensnennung 2.0,Land Berlin
"3268576",Tilia,Krim-Linde,Tilia euchlora,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3268578",Ailanthus,,Ailanthus altissima,"10","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3268599",Prunus,Japanische Blütenkirsche 'Kanzan',Prunus serrulata 'Kanzan',"1","3","2018",Deutschland Namensnennung 2.0,Land Berlin
"3268602",Acer,Spitz-Ahorn,Acer platanoides,"2.5","8",,Deutschland Namensnennung 2.0,Land Berlin
"3268604",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"7","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3268608",Prunus,Schmitts Kirsche,Prunus x schmittii,"1.5","7","2007",Deutschland Namensnennung 2.0,Land Berlin
"3268610",Acer,Berg-Ahorn,Acer pseudoplatanus,"1","3","2013",Deutschland Namensnennung 2.0,Land Berlin
"3268619",Acer,Feld-Ahorn,Acer campestre,"4","7","1977",Deutschland Namensnennung 2.0,Land Berlin
"3268630",Quercus,,Platanus acerifolia,"6","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268646",Tilia,Sommer-Linde,Tilia platyphyllos,"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3268675",Catalpa,Gewöhnlicher Trompetenbaum,Catalpa bignonioides,"3","3","2006",Deutschland Namensnennung 2.0,Land Berlin
"3268684",Acer,Eschen-Ahorn,Acer negundo,"6","6","1980",Deutschland Namensnennung 2.0,Land Berlin
"3268686",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","2004",Deutschland Namensnennung 2.0,Land Berlin
"3268693",Carpinus,Gewöhnliche Hainbuche 'Fastigiata',Carpinus betulus 'Fastigiata',"1.5","7","2014",Deutschland Namensnennung 2.0,Land Berlin
"3268701",Tilia,Winter-Linde,Tilia cordata,"10","15","1965",Deutschland Namensnennung 2.0,Land Berlin
"3268708",Tilia,Winter-Linde,Tilia cordata,"12","25","1940",Deutschland Namensnennung 2.0,Land Berlin
"3268713",Quercus,,Platanus acerifolia,"6","25","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268717",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268721",Acer,Eschen-Ahorn,Acer negundo,"6","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268731",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"5","15","2000",Deutschland Namensnennung 2.0,Land Berlin
"3268733",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"5","15","2000",Deutschland Namensnennung 2.0,Land Berlin
"3268743",Acer,,Acer platanoides 'Olmstedt',"3.5","17","1998",Deutschland Namensnennung 2.0,Land Berlin
"3268778",Sorbus,Vogelbeere,Sorbus aucuparia,"3","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3268781",Tilia,Sommer-Linde 'Örebro',Tilia platyphyllos 'Orebro',"2","3","1998",Deutschland Namensnennung 2.0,Land Berlin
"3268791",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"1","3","1997",Deutschland Namensnennung 2.0,Land Berlin
"3268820",Prunus,,Prunus spec.,"1","3","2008",Deutschland Namensnennung 2.0,Land Berlin
"3268837",Prunus,Späte Traubenkirsche,Prunus serotina,"5","3","2005",Deutschland Namensnennung 2.0,Land Berlin
"3268848",Grewia,,Ginkgo biloba,"1","3","2010",Deutschland Namensnennung 2.0,Land Berlin
"3268859",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"4","7","1992",Deutschland Namensnennung 2.0,Land Berlin
"3268866",Tilia,Sommer-Linde,Tilia platyphyllos,"10","17","1925",Deutschland Namensnennung 2.0,Land Berlin
"3268876",Quercus,Sumpf-Eiche,Quercus palustris,"4","7","2003",Deutschland Namensnennung 2.0,Land Berlin
"3268891",Tilia,Winter-Linde 'Rancho',Tilia cordata 'Rancho',"2","10","2005",Deutschland Namensnennung 2.0,Land Berlin
"3268903",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',,"3","2009",Deutschland Namensnennung 2.0,Land Berlin
"3268904",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"1","5","2008",Deutschland Namensnennung 2.0,Land Berlin
"3268922",Ulmus,Berg-Ulme,Ulmus glabra,"5","12","2003",Deutschland Namensnennung 2.0,Land Berlin
"3268928",Populus,Echte Schwarz-Pappel,Populus nigra,"12","27","1960",Deutschland Namensnennung 2.0,Land Berlin
"3268939",Quercus,Stiel-Eiche,Quercus robur,"2","7","2001",Deutschland Namensnennung 2.0,Land Berlin
"3268942",Quercus,Stiel-Eiche,Quercus robur,"1","12","2000",Deutschland Namensnennung 2.0,Land Berlin
"3268946",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"5","15","2000",Deutschland Namensnennung 2.0,Land Berlin
"3268947",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"5","15","2000",Deutschland Namensnennung 2.0,Land Berlin
"3268982",Quercus,,Platanus acerifolia,"8","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3268983",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"3","3","1980",Deutschland Namensnennung 2.0,Land Berlin
"3268986",Fraxinus,Blumen-Esche,Fraxinus ornus,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3268989",Acer,Eschen-Ahorn,Acer negundo,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3268991",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3269003",Populus,Simons Pappel,Populus simonii,"8","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3269005",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3269013",Acer,Feld-Ahorn 'Elsrijk',Acer campestre 'Elsrijk',"3","17","2003",Deutschland Namensnennung 2.0,Land Berlin
"3269030",Aesculus,,Aesculus carnea,"1","3","2013",Deutschland Namensnennung 2.0,Land Berlin
"3269033",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"2.5","10","2007",Deutschland Namensnennung 2.0,Land Berlin
"3269041",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","12","1993",Deutschland Namensnennung 2.0,Land Berlin
"3269049",Prunus,,Prunus avium,"5","7","1966",Deutschland Namensnennung 2.0,Land Berlin
